Trip_ID,Trip_StartTime,Origin_longitude,Origin_latitude,Dest_longitude,Dest_latitude,Customer_ID,Driver_ID,driver_rated_for_trip,customer_rated_for_trip,Trip_cancellation,Cancelled_by,Reason,year,month,Region,CALENDAR_DATE,hours_range
15539041,2014-11-06 07:58:00,-73.989335,40.75272,-73.97101,40.75845,C37591,D36024,3,4,1,Driver,Customer not found on location,2014,11,Industrial_Zones,6/11/2014,06:00AM-09:00AM
18780390,2014-11-06 18:01:00,-73.98264,40.731112,-73.968883,40.758842,C22483,D14637,3,4,1,Customer,High trip charges,2014,11,Sports_Arenas,6/11/2014,06:00PM-09:00PM
48448004,2014-11-07 08:48:26,-73.981097,40.762186,-74.176989,40.694586,C40075,D48465,3,5,1,Driver,Customer not found on location,2014,11,Airport,7/11/2014,06:00AM-09:00AM
10962141,2014-11-07 16:22:39,-73.969577,40.750549,-73.78299,40.648856,C25806,D38776,3,5,1,Driver,Inappropriate behavior of customer,2014,11,Sports_Arenas,7/11/2014,03:00PM-06:00PM
39281599,2014-11-07 22:04:00,-73.98968,40.741635,-73.981933,40.779717,C21009,D99787,2,3,1,Customer,High trip charges,2014,11,Tourist_Spots,7/11/2014,12:00AM-3:00AM
32131557,2014-11-08 00:07:37,-73.984449,40.75948,-73.98557,40.727809,C39374,D55311,4,2,1,Driver,Issue with vehicle,2014,11,0.0,8/11/2014,12:00AM-03:00AM
29806100,2014-11-08 02:12:00,-73.99741,40.719072,-73.967022,40.790147,C41429,D89828,4,4,1,Driver,Customer not found on location,2014,11,Pubs,8/11/2014,12:00AM-03:00AM
51851462,2014-11-08 04:41:00,-73.987032,40.729582,-73.979008,40.740457,C38438,D18920,4,5,1,Customer,Delay in arrival,2014,11,Airport,8/11/2014,03:00AM-06:00AM
7325480,2014-11-08 08:58:28,-73.98955,40.749108,-73.98722,40.748222,C37492,D22724,4,2,1,Customer,Delay in arrival,2014,11,Industrial_Zones,8/11/2014,06:00AM-09:00AM
30684435,2014-11-08 17:00:00,-73.99353,40.75727,-73.96365,40.75951,C21806,D63647,5,1,1,Customer,Delay in arrival,2014,11,Pubs,8/11/2014,03:00PM-06:00PM
33065549,2014-11-08 18:30:16,-73.970999,40.763892,-73.988311,40.745953,C51170,D49646,4,4,1,Driver,Inappropriate behavior of customer,2014,11,Industrial_Zones,8/11/2014,06:00PM-09:00PM
4113819,2014-11-08 19:34:31,-74.006122,40.733173,-73.979593,40.752153,C38391,D43171,5,5,1,Customer,Delay in arrival,2014,11,Pubs,8/11/2014,06:00PM-09:00PM
39398860,2014-11-08 20:23:00,-73.97976,40.78405,-73.94264,40.79448,C15370,D54605,5,5,1,Driver,Customer not found on location,2014,11,SubwayStations,8/11/2014,06:00PM-09:00PM
36788657,2014-11-08 21:35:00,-73.981397,40.78088,-73.952267,40.823892,C50184,D79566,3,5,1,Customer,Delay in arrival,2014,11,SubwayStations,8/11/2014,06:00PM-09:00PM
41263294,2014-11-08 23:25:00,-73.960013,40.770297,-73.917567,40.834492,C49226,D79566,3,3,1,Driver,Issue with vehicle,2014,11,Pubs,8/11/2014,12:00AM-3:00AM
29563829,2014-11-09 09:11:00,-73.992805,40.743617,-73.865292,40.770682,C38062,D66365,4,4,1,Driver,Customer not found on location,2014,11,Industrial_Zones,9/11/2014,09:00AM-12:00PM
18498014,2014-11-09 11:27:00,-73.999055,40.739492,-73.995687,40.721655,C18630,D98272,5,3,1,Customer,Change of plan,2014,11,Industrial_Zones,9/11/2014,09:00AM-12:00PM
40247082,2014-11-09 14:39:00,-73.86511,40.770992,-73.98381,40.757595,C22584,D63219,2,5,1,Driver,Delay due to traffic,2014,11,Industrial_Zones,9/11/2014,12:00PM-03:00PM
11514969,2014-11-09 14:51:00,-73.951603,40.773682,-74.015927,40.710065,C51673,D11048,5,2,1,Customer,Change of plan,2014,11,Airport,9/11/2014,12:00PM-03:00PM
18619406,2014-11-09 19:23:00,-73.980358,40.742457,-74.000632,40.739067,C17629,D61908,3,4,1,Driver,Issue with vehicle,2014,11,Pubs,9/11/2014,06:00PM-09:00PM
28504798,2014-11-10 11:18:06,-73.968923,40.769753,-73.985002,40.747897,C49782,D56919,3,4,1,Driver,Customer not found on location,2014,11,Industrial_Zones,10/11/2014,09:00AM-12:00PM
9984567,2014-11-10 19:14:00,-73.98706,40.737252,-74.000035,40.727965,C23908,D63200,3,5,1,Driver,Customer not found on location,2014,11,Airport,10/11/2014,06:00PM-09:00PM
38765832,2014-11-10 22:48:55,-73.98763,40.759877,-73.981879,40.768788,C39175,D26625,4,2,1,Driver,Issue with vehicle,2014,11,Pubs,10/11/2014,12:00AM-3:00AM
48833857,2014-11-11 04:43:06,-74.006759,40.744057,-74.007435,40.70527,C29486,D57089,5,3,1,Driver,Issue with vehicle,2014,11,Pubs,11/11/2014,03:00AM-06:00AM
15392008,2014-11-11 08:49:53,-73.987306,40.724783,-73.985688,40.752011,C39374,D63219,5,3,1,Customer,High trip charges,2014,11,Tourist_Spots,11/11/2014,06:00AM-09:00AM
42575209,2014-11-11 09:01:00,-74.000492,40.747005,-73.979623,40.757192,C38802,D12789,3,5,1,Customer,Change of plan,2014,11,Tourist_Spots,11/11/2014,09:00AM-12:00PM
41360471,2014-11-11 11:01:32,-73.885368,40.77309,-73.982763,40.750433,C44412,D14244,5,4,1,Driver,Customer not found on location,2014,11,Industrial_Zones,11/11/2014,09:00AM-12:00PM
28052168,2014-11-11 23:03:00,-73.990665,40.740022,-73.985305,40.691623,C22251,D30656,5,2,1,Driver,Issue with vehicle,2014,11,Airport,11/11/2014,12:00AM-3:00AM
3017100,2014-11-12 04:03:00,-73.98355,40.725952,-73.959867,40.7297,C25806,D83241,2,3,1,Driver,Customer not found on location,2014,11,Pubs,12/11/2014,03:00AM-06:00AM
23720922,2014-11-12 07:22:26,-74.004186,40.752843,-73.982235,40.745988,C19620,D34300,4,1,1,Customer,High trip charges,2014,11,SubwayStations,12/11/2014,06:00AM-09:00AM
44474769,2014-11-12 14:42:00,-73.974663,40.755872,-73.968787,40.767212,C50462,D12789,5,3,1,Driver,Inappropriate behavior of customer,2014,11,Industrial_Zones,12/11/2014,12:00PM-03:00PM
20588118,2014-11-12 15:33:42,-73.966345,40.805053,-73.981107,40.781864,C25673,D66365,4,5,1,Driver,Issue with vehicle,2014,11,Industrial_Zones,12/11/2014,03:00PM-06:00PM
26611252,2014-11-12 17:02:18,-73.866014,40.770981,-73.95625,40.747175,C39184,D22175,4,3,1,Driver,Delay due to traffic,2014,11,Tourist_Spots,12/11/2014,03:00PM-06:00PM
41314388,2014-11-12 18:11:00,-74.01519,40.710127,-73.984762,40.765095,C19983,D22175,4,4,1,Driver,Delay due to traffic,2014,11,Airport,12/11/2014,06:00PM-09:00PM
38415579,2014-11-12 19:11:00,-73.99413,40.75111,-73.97773,40.71337,C23868,D99787,4,5,1,Driver,Customer not found on location,2014,11,Pubs,12/11/2014,06:00PM-09:00PM
32140817,2014-11-12 22:08:50,-73.991898,40.76967,-73.995611,40.738578,C19620,D50362,2,4,1,Driver,Issue with vehicle,2014,11,Sports_Arenas,12/11/2014,12:00AM-3:00AM
37231481,2014-11-12 22:56:00,-73.920787,40.767522,-73.922755,40.761117,C31645,D11048,1,2,1,Driver,Issue with vehicle,2014,11,Tourist_Spots,12/11/2014,12:00AM-3:00AM
49887183,2014-11-12 23:16:05,-74.000193,40.732885,-73.98072,40.762187,C25673,D11048,3,5,1,Customer,High trip charges,2014,11,Airport,12/11/2014,12:00AM-3:00AM
52501879,2014-11-13 00:22:29,-73.984926,40.74296,-73.988351,40.768948,C18935,D57089,4,4,1,Driver,Issue with vehicle,2014,11,0.0,13/11/2014,12:00AM-03:00AM
8130215,2014-11-13 07:39:00,-73.97944,40.747197,-73.983667,40.753497,C20147,D50362,4,5,1,Customer,High trip charges,2014,11,Airport,13/11/2014,06:00AM-09:00AM
36451997,2014-11-13 11:18:00,-73.947942,40.770567,-73.985283,40.73607,C31645,D26625,3,3,1,Driver,Issue with vehicle,2014,11,Airport,13/11/2014,09:00AM-12:00PM
11951479,2014-11-13 18:07:28,-73.966399,40.767382,-73.985724,40.757324,C18740,D79566,5,5,1,Driver,Customer not found on location,2014,11,Airport,13/11/2014,06:00PM-09:00PM
45450379,2014-11-14 10:09:00,-73.99001,40.75625,-73.97027,40.75878,C35892,D16930,4,5,1,Customer,High trip charges,2014,11,Industrial_Zones,14/11/2014,09:00AM-12:00PM
9044646,2014-11-14 11:37:36,-73.964078,40.765325,-73.981023,40.773417,C21351,D89828,3,4,1,Driver,Customer not found on location,2014,11,Industrial_Zones,14/11/2014,09:00AM-12:00PM
36058410,2014-11-14 14:36:22,-73.98769,40.779447,-73.957171,40.783086,C21351,D36024,5,2,1,Customer,Change of plan,2014,11,Industrial_Zones,14/11/2014,12:00PM-03:00PM
10106923,2014-11-14 21:03:58,-73.979931,40.750827,-73.995124,40.754703,C21009,D38776,4,5,1,Driver,Inappropriate behavior of customer,2014,11,Airport,14/11/2014,06:00PM-09:00PM
54425998,2014-11-14 22:24:00,-73.960202,40.766447,-73.975622,40.74562,C21618,D83241,4,2,1,Customer,Inappropriate behavior of driver,2014,11,Airport,14/11/2014,12:00AM-3:00AM
7950820,2014-11-15 00:55:00,-73.969472,40.76595,-73.961938,40.77659,C22069,D11048,3,4,1,Driver,Issue with vehicle,2014,11,0.0,15/11/2014,12:00AM-03:00AM
30795070,2014-11-15 02:34:00,-73.94952,40.724242,-73.955932,40.711522,C40238,D14637,4,3,1,Customer,Delay in arrival,2014,11,Airport,15/11/2014,12:00AM-03:00AM
38374648,2014-11-15 19:50:10,-73.965134,40.775325,-73.984887,40.761385,C51374,D36024,3,5,1,Driver,Customer not found on location,2014,11,Tourist_Spots,15/11/2014,06:00PM-09:00PM
49243213,2014-11-15 20:23:00,-73.979717,40.786285,-73.984262,40.775452,C20147,D63200,3,5,1,Driver,Issue with vehicle,2014,11,Pubs,15/11/2014,06:00PM-09:00PM
55110871,2014-11-15 20:35:39,-74.001118,40.731672,-73.977311,40.748619,C29861,D38776,5,1,1,Driver,Issue with vehicle,2014,11,Industrial_Zones,15/11/2014,06:00PM-09:00PM
11425096,2014-11-16 00:16:00,-73.983557,40.725987,-73.996167,40.723367,C33762,D10560,4,4,1,Customer,High trip charges,2014,11,0.0,16/11/2014,12:00AM-03:00AM
32094612,2014-11-16 00:33:03,-73.979592,40.781266,-73.979581,40.73999,C26694,D18920,3,2,1,Driver,Issue with vehicle,2014,11,0.0,16/11/2014,12:00AM-03:00AM
17285529,2014-11-16 12:59:00,-73.994165,40.694985,-73.994572,40.685022,C40149,D26625,1,1,1,Driver,Delay due to traffic,2014,11,SubwayStations,16/11/2014,12:00PM-03:00PM
35641939,2014-11-17 07:34:32,-73.988712,40.722254,-73.994873,40.727929,C21351,D16930,5,4,1,Driver,Delay due to traffic,2014,11,Airport,17/11/2014,06:00AM-09:00AM
36582281,2014-11-17 08:10:00,0.0,0.0,-74.06426,40.85547,C11938,D89828,3,1,1,Customer,Change of plan,2014,11,Pubs,17/11/2014,06:00AM-09:00AM
38448621,2014-11-17 09:01:00,-73.978752,40.749222,-74.00558,40.740052,C17841,D79566,4,2,1,Driver,Delay due to traffic,2014,11,Airport,17/11/2014,09:00AM-12:00PM
19042418,2014-11-17 09:06:57,-73.970677,40.783309,-73.953103,40.78863,C22096,D36668,3,5,1,Customer,Delay in arrival,2014,11,Tourist_Spots,17/11/2014,09:00AM-12:00PM
24361795,2014-11-17 13:36:00,-73.997163,40.719632,-73.98468,40.768417,C28915,D55311,3,5,1,Driver,Issue with vehicle,2014,11,Sports_Arenas,17/11/2014,12:00PM-03:00PM
32685657,2014-11-17 17:49:00,-73.9681,40.793,-73.95081,40.78305,C31247,D26625,5,2,1,Driver,Customer not found on location,2014,11,Industrial_Zones,17/11/2014,03:00PM-06:00PM
5014385,2014-11-17 21:25:34,-73.983605,40.74949,-73.999153,40.728245,C33762,D79566,5,4,1,Driver,Issue with vehicle,2014,11,Pubs,17/11/2014,06:00PM-09:00PM
37940314,2014-11-18 08:44:40,-74.001739,40.730618,-73.98945,40.732315,C51170,D98272,2,3,1,Customer,High trip charges,2014,11,Industrial_Zones,18/11/2014,06:00AM-09:00AM
48301432,2014-11-18 13:25:11,-74.006533,40.716358,-73.985376,40.744567,C44412,D48465,5,5,1,Driver,Issue with vehicle,2014,11,Industrial_Zones,18/11/2014,12:00PM-03:00PM
38150607,2014-11-18 17:43:32,-73.992561,40.748062,-73.994299,40.731485,C41239,D26625,3,5,1,Customer,High trip charges,2014,11,Pubs,18/11/2014,03:00PM-06:00PM
36212270,2014-11-18 20:14:00,-74.008042,40.723482,-73.991577,40.729892,C34152,D11048,2,2,1,Customer,High trip charges,2014,11,Airport,18/11/2014,06:00PM-09:00PM
35959731,2014-11-18 21:02:02,-73.981044,40.741769,-73.973974,40.73786,C22518,D79566,2,3,1,Driver,Issue with vehicle,2014,11,Sports_Arenas,18/11/2014,06:00PM-09:00PM
53357344,2014-11-18 21:17:00,-73.78927,40.64706,-73.93953,40.72398,C51074,D79566,4,5,1,Customer,Delay in arrival,2014,11,Tourist_Spots,18/11/2014,06:00PM-09:00PM
46880593,2014-11-18 21:22:00,-74.00833,40.714362,-73.993635,40.725477,C43455,D83241,2,2,1,Driver,Issue with vehicle,2014,11,Pubs,18/11/2014,06:00PM-09:00PM
9924740,2014-11-19 07:05:03,-73.958239,40.778667,-74.003997,40.707593,C34789,D79708,1,5,1,Customer,Delay in arrival,2014,11,Airport,19/11/2014,06:00AM-09:00AM
9648309,2014-11-19 11:04:15,-74.00289,40.718327,-73.991301,40.756082,C49580,D30656,4,4,1,Driver,Inappropriate behavior of customer,2014,11,SubwayStations,19/11/2014,09:00AM-12:00PM
38399038,2014-11-19 15:54:54,-73.973039,40.739986,-73.971828,40.727442,C31645,D34300,5,3,1,Driver,Customer not found on location,2014,11,Tourist_Spots,19/11/2014,03:00PM-06:00PM
14230274,2014-11-19 16:40:00,-73.98898,40.744452,-73.986933,40.74284,C24982,D30700,5,4,1,Customer,Delay in arrival,2014,11,Tourist_Spots,19/11/2014,03:00PM-06:00PM
536383,2014-11-20 00:04:00,-74.00671,40.739875,-73.996127,40.759075,C17629,D54605,4,5,1,Driver,Customer not found on location,2014,11,0.0,20/11/2014,12:00AM-03:00AM
12192125,2014-11-20 02:59:19,-74.005793,40.742096,-74.005096,40.718861,C38438,D10560,2,5,1,Customer,Delay in arrival,2014,11,SubwayStations,20/11/2014,12:00AM-03:00AM
20844479,2014-11-20 08:46:00,-73.982002,40.776625,-73.978035,40.783542,C43455,D89828,5,2,1,Driver,Delay due to traffic,2014,11,Tourist_Spots,20/11/2014,06:00AM-09:00AM
5501238,2014-11-20 09:04:13,-73.984283,40.754394,-73.984283,40.754394,C20342,D26336,4,4,1,Driver,Issue with vehicle,2014,11,SubwayStations,20/11/2014,09:00AM-12:00PM
49752203,2014-11-20 11:02:00,-73.863017,40.769272,-73.979042,40.766625,C17629,D22175,5,2,1,Driver,Customer not found on location,2014,11,Industrial_Zones,20/11/2014,09:00AM-12:00PM
15268052,2014-11-20 12:51:38,-73.971513,40.794499,-73.955543,40.817517,C37492,D98272,4,4,1,Driver,Inappropriate behavior of customer,2014,11,Industrial_Zones,20/11/2014,12:00PM-03:00PM
20921316,2014-11-20 14:02:00,-73.938832,40.757437,-73.938832,40.757437,C20147,D43171,5,4,1,Driver,Issue with vehicle,2014,11,Pubs,20/11/2014,12:00PM-03:00PM
44637376,2014-11-20 15:29:52,-73.998621,40.739748,-73.99457,40.728489,C17207,D11542,2,2,1,Driver,Issue with vehicle,2014,11,Industrial_Zones,20/11/2014,03:00PM-06:00PM
43182531,2014-11-20 20:10:00,-73.96296,40.77511,-73.98082,40.77424,C51562,D18920,4,5,1,Driver,Customer not found on location,2014,11,Industrial_Zones,20/11/2014,06:00PM-09:00PM
23096811,2014-11-20 20:48:00,-73.996385,40.723682,-74.003292,40.7353,C21754,D66365,4,5,1,Customer,High trip charges,2014,11,Industrial_Zones,20/11/2014,06:00PM-09:00PM
36695409,2014-11-20 21:31:00,-73.98518,40.7594,-73.97243,40.75418,C18935,D14637,5,5,1,Driver,Customer not found on location,2014,11,Airport,20/11/2014,06:00PM-09:00PM
28574229,2014-11-20 21:33:11,-73.966181,40.768259,-73.969329,40.763739,C26841,D11048,5,5,1,Driver,Issue with vehicle,2014,11,Sports_Arenas,20/11/2014,06:00PM-09:00PM
25356347,2014-11-20 23:01:00,-73.990073,40.717055,-74.001868,40.707593,C17841,D64210,5,1,1,Customer,Inappropriate behavior of driver,2014,11,Sports_Arenas,20/11/2014,12:00AM-3:00AM
20619567,2014-11-20 23:50:00,-73.988832,40.763722,-73.992817,40.745202,C40291,D16930,3,2,1,Driver,Inappropriate behavior of customer,2014,11,Airport,20/11/2014,12:00AM-3:00AM
12853933,2014-11-21 06:17:00,-73.986512,40.751405,-73.983162,40.75569,C27365,D10560,4,5,1,Driver,Issue with vehicle,2014,11,Pubs,21/11/2014,03:00AM-06:00AM
52952760,2014-11-21 14:26:00,-73.791337,40.646062,-73.982217,40.763587,C23933,D14637,3,4,1,Customer,Change of plan,2014,11,Tourist_Spots,21/11/2014,12:00PM-03:00PM
14836865,2014-11-21 16:02:00,-73.967557,40.78787,-73.951765,40.773405,C17629,D99787,5,4,1,Driver,Customer not found on location,2014,11,Pubs,21/11/2014,03:00PM-06:00PM
2702922,2014-11-21 18:31:00,-73.96663,40.78908,-73.96,40.77278,C40238,D49646,4,5,1,Customer,High trip charges,2014,11,Industrial_Zones,21/11/2014,06:00PM-09:00PM
14473808,2014-11-21 19:28:40,-73.974711,40.762407,-73.998871,40.74553,C39251,D16930,4,4,1,Customer,Delay in arrival,2014,11,SubwayStations,21/11/2014,06:00PM-09:00PM
23268826,2014-11-21 20:19:37,-73.999474,40.759454,-73.993416,40.753797,C23982,D36024,5,5,1,Customer,High trip charges,2014,11,Pubs,21/11/2014,06:00PM-09:00PM
2857856,2014-11-21 21:27:00,-74.00425,40.74214,-73.98604,40.75722,C20147,D13828,1,4,1,Driver,Customer not found on location,2014,11,Pubs,21/11/2014,06:00PM-09:00PM
28585651,2014-11-21 21:58:00,-73.979852,40.765662,-74.00689,40.70795,C38062,D63647,4,1,1,Driver,Inappropriate behavior of customer,2014,11,Sports_Arenas,21/11/2014,06:00PM-09:00PM
23243172,2014-11-21 22:57:00,-73.96081,40.711225,-73.954772,40.723727,C22096,D22724,4,5,1,Customer,Delay in arrival,2014,11,Tourist_Spots,21/11/2014,12:00AM-3:00AM
23476854,2014-11-21 23:04:36,-73.950947,40.794438,-73.99662,40.757713,C34152,D27764,5,3,1,Customer,High trip charges,2014,11,SubwayStations,21/11/2014,12:00AM-3:00AM
24219453,2014-11-22 00:45:07,-73.996974,40.737398,-73.973145,40.764705,C15722,D69622,3,2,1,Customer,Change of plan,2014,11,0.0,22/11/2014,12:00AM-03:00AM
54594258,2014-11-22 07:16:09,-73.970968,40.79577,-73.964297,40.768055,C41429,D50362,3,2,1,Customer,Delay in arrival,2014,11,Tourist_Spots,22/11/2014,06:00AM-09:00AM
19515560,2014-11-22 07:22:54,-73.988922,40.762753,-73.870789,40.774089,C21351,D83241,3,1,1,Driver,Inappropriate behavior of customer,2014,11,SubwayStations,22/11/2014,06:00AM-09:00AM
12041093,2014-11-22 12:39:09,-74.000709,40.725726,-73.97631,40.761224,C23868,D64210,1,2,1,Driver,Issue with vehicle,2014,11,Airport,22/11/2014,12:00PM-03:00PM
41559689,2014-11-22 17:45:00,-73.946835,40.772103,-73.988075,40.743428,C21618,D10560,3,3,1,Driver,Issue with vehicle,2014,11,Sports_Arenas,22/11/2014,03:00PM-06:00PM
47119575,2014-11-22 18:08:34,-73.960148,40.762164,-73.952671,40.775603,C19620,D63151,4,5,1,Driver,Issue with vehicle,2014,11,Pubs,22/11/2014,06:00PM-09:00PM
26143532,2014-11-22 18:41:00,-73.978702,40.777612,-73.995657,40.753067,C40075,D22724,3,4,1,Customer,High trip charges,2014,11,Industrial_Zones,22/11/2014,06:00PM-09:00PM
29322879,2014-11-23 03:15:00,-74.00564,40.72557,-73.98873,40.73096,C15980,D56919,3,5,1,Driver,Issue with vehicle,2014,11,Pubs,23/11/2014,12:00AM-03:00AM
19505166,2014-11-23 12:06:45,-73.98933,40.773175,-73.995875,40.76929,C52493,D83241,5,2,1,Customer,High trip charges,2014,11,Airport,23/11/2014,12:00PM-03:00PM
24424926,2014-11-23 15:32:13,-73.777066,40.645193,-73.958668,40.729832,C52940,D53927,3,4,1,Customer,High trip charges,2014,11,Airport,23/11/2014,03:00PM-06:00PM
50110100,2014-11-23 15:36:00,-73.986762,40.76131,-73.982195,40.771862,C44285,D48465,5,4,1,Driver,Inappropriate behavior of customer,2014,11,Airport,23/11/2014,03:00PM-06:00PM
31391091,2014-11-23 23:03:00,-73.946477,40.711497,-73.917832,40.742647,C19492,D57089,4,2,1,Driver,Customer not found on location,2014,11,Airport,23/11/2014,12:00AM-3:00AM
42255751,2014-11-24 01:04:06,-74.014631,40.714487,-74.005328,40.706876,C36127,D76086,5,3,1,Driver,Customer not found on location,2014,11,Sports_Arenas,24/11/2014,12:00AM-03:00AM
15310246,2014-11-24 05:34:00,-73.98353,40.763952,-73.978255,40.752525,C27084,D76086,4,4,1,Customer,Delay in arrival,2014,11,Airport,24/11/2014,03:00AM-06:00AM
39784717,2014-11-24 06:21:16,-73.968327,40.755379,-73.992251,40.734287,C21351,D36024,2,2,1,Driver,Issue with vehicle,2014,11,Sports_Arenas,24/11/2014,03:00AM-06:00AM
26245814,2014-11-24 07:55:21,0.0,0.0,0.0,0.0,C39632,D66365,5,5,1,Driver,Issue with vehicle,2014,11,SubwayStations,24/11/2014,06:00AM-09:00AM
25729191,2014-11-24 08:00:54,-74.001041,40.752064,-73.984651,40.761515,C49782,D76086,4,3,1,Driver,Issue with vehicle,2014,11,Tourist_Spots,24/11/2014,06:00AM-09:00AM
10961498,2014-11-24 08:38:00,-73.98778,40.74815,-73.99461,40.750367,C17356,D34300,4,5,1,Customer,Delay in arrival,2014,11,Airport,24/11/2014,06:00AM-09:00AM
8139731,2014-11-24 13:26:04,-73.98627,40.736971,-73.978596,40.750715,C17841,D13828,4,3,1,Driver,Issue with vehicle,2014,11,Tourist_Spots,24/11/2014,12:00PM-03:00PM
7662528,2014-11-24 15:43:00,0.0,0.0,0.0,0.0,C21009,D14637,3,5,1,Customer,High trip charges,2014,11,Airport,24/11/2014,03:00PM-06:00PM
37478633,2014-11-24 18:35:00,-73.865868,40.77104,-73.979157,40.748722,C26748,D10560,4,2,1,Customer,Delay in arrival,2014,11,SubwayStations,24/11/2014,06:00PM-09:00PM
5032739,2014-11-24 23:03:16,-73.978954,40.740849,-73.960514,40.761585,C23868,D63647,5,4,1,Customer,Delay in arrival,2014,11,Airport,24/11/2014,12:00AM-3:00AM
26136799,2014-11-24 23:47:05,-74.008074,40.722665,-73.948465,40.691438,C35892,D36024,5,3,1,Customer,Inappropriate behavior of driver,2014,11,Airport,24/11/2014,12:00AM-3:00AM
24284618,2014-11-25 04:28:00,-73.981912,40.762702,-73.98538,40.73865,C21471,D26625,3,3,1,Driver,Issue with vehicle,2014,11,SubwayStations,25/11/2014,03:00AM-06:00AM
52496772,2014-11-25 14:29:17,-73.97424,40.75084,-73.963992,40.756856,C52940,D48465,5,5,1,Customer,High trip charges,2014,11,Pubs,25/11/2014,12:00PM-03:00PM
35322897,2014-11-25 18:03:00,-73.981393,40.780818,-73.98151,40.771405,C22096,D48465,4,2,1,Customer,High trip charges,2014,11,Airport,25/11/2014,06:00PM-09:00PM
9455285,2014-11-25 18:10:00,-73.968862,40.764357,-73.951542,40.79095,C21754,D11542,4,4,1,Driver,Delay due to traffic,2014,11,SubwayStations,25/11/2014,06:00PM-09:00PM
10198555,2014-11-25 18:26:21,-73.958838,40.772243,-73.957348,40.782673,C14890,D44453,4,5,1,Driver,Inappropriate behavior of customer,2014,11,Industrial_Zones,25/11/2014,06:00PM-09:00PM
28162418,2014-11-25 19:10:17,-73.972918,40.764232,-73.97306,40.754977,C38438,D30656,3,5,1,Customer,High trip charges,2014,11,Sports_Arenas,25/11/2014,06:00PM-09:00PM
26005946,2014-11-26 00:27:00,-73.960022,40.715672,-74.010127,40.711492,C52218,D65865,5,1,1,Driver,Customer not found on location,2014,11,0.0,26/11/2014,12:00AM-03:00AM
43106135,2014-11-26 07:17:00,-73.950977,40.786192,-73.983123,40.7507,C20147,D63647,4,5,1,Customer,High trip charges,2014,11,SubwayStations,26/11/2014,06:00AM-09:00AM
2597110,2014-11-26 09:04:00,-73.952015,40.769235,-73.976543,40.761252,C13584,D49646,5,4,1,Customer,Delay in arrival,2014,11,SubwayStations,26/11/2014,09:00AM-12:00PM
